signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
1.0135,vnpy,38320,Python,topic_search,基于Python的开源量化交易平台开发框架,https://github.com/vnpy/vnpy,2026-03-24,"algotrading, finance, fintech, investment, python, quant, trading, vnpy",MIT,11190,12,
1.0122,qlib,39290,Python,topic_search,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",https://github.com/microsoft/qlib,2026-03-24,"algorithmic-trading, auto-quant, deep-learning, finance, fintech, investment, machine-learning, paper, platform, python, quant, quant-dataset, quant-models, quantitative-finance, quantitative-trading, research, research-paper, stock-data",MIT,6117,378,
1.0086,machine-learning-for-trading,16824,Jupyter Notebook,topic_search,"Code for Machine Learning for Algorithmic Trading, 2nd edition.",https://github.com/stefan-jansen/machine-learning-for-trading,2026-03-24,"artificial-intelligence, data-science, deep-learning, finance, investment, investment-strategies, machine-learning, ml4t-workflow, synthetic-data, trading, trading-agent, trading-strategies",,5024,16,
1.0067,deep-trading-agent,793,Python,trading_ml,Deep Reinforcement Learning based Trading Agent for Bitcoin,https://github.com/samre12/deep-trading-agent,2026-03-19,"agent, artificial-intelligence, bitcoin, deep-q-network, deep-reinforcement-learning, deep-sense, recurrent-neural-networks, trading",MIT,206,6,
1.0015,poly-maker,961,Python,trading_core,An automated market making bot for Polymarket that provides liquidity by maintaining orders on both sides of the order book with customizable parameters   configured via Google Sheets.,https://github.com/warproxxx/poly-maker,2026-03-24,,MIT,381,4,
1.0011,Lean,18053,C#,topic_search,"Lean Algorithmic Trading Engine by QuantConnect (Python, C#)",https://github.com/QuantConnect/Lean,2026-03-24,"algorithm, algorithmic-trading-engine, c-sharp, finance, forex, lean-engine, options, python, quantconnect, stock-indicators, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies",Apache-2.0,4626,257,
0.9985,deep-RL-trading,360,Python,trading_ml,playing idealized trading games with deep reinforcement learning,https://github.com/golsun/deep-RL-trading,2026-02-06,"deep-learning, deep-reinforcement-learning, dqn, machine-learning, neural-network, q-learning, quantitative-trading, reinforcement-learning, stock, stock-market, time-series, trading",MIT,123,3,
0.9932,awesome-quant,25090,HTML,topic_search,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance)",https://github.com/wilsonfreitas/awesome-quant,2026-03-24,"algorithmic-trading-engine, algorithmic-trading-library, algotrading, arbitrage-bot, awesome, awesome-list, finance, finance-api, financial-data, financial-instruments, google-finance, quant, quantitative-finance, quantitative-trading, stock-data, technical-analysis, trading-algorithms, trading-bot, trading-strategies, yahoo-finance",,3313,18,
0.988,akaunting,9664,PHP,topic_search,Online Accounting Software,https://github.com/akaunting/akaunting,2026-03-24,"accounting, akaunting, balance, billing, bookkeeping, budget, crm, erp, expenses, finance, fintech, invoices, invoicing, laravel, laravel-application, money, payments, payroll, php",NOASSERTION,2868,8,
0.9863,stock-bot,303,Python,trading_core,An open-source Python backtesting engine for designing and evaluating daily stock trading algorithms against real historical market data.,https://github.com/ryantcullen/stock-bot,2026-02-25,"finance, open-source, quantitative-finance, stock-market, trading-algorithms",AGPL-3.0,87,0,
0.986,FinRL,14528,Jupyter Notebook,topic_search,FinRL®:  Financial Reinforcement Learning. 🔥,https://github.com/AI4Finance-Foundation/FinRL,2026-03-24,"algorithmic-trading, deep-reinforcement-learning, drl-algorithms, drl-framework, drl-trading-agents, finance, fintech, multi-agent-learning, openai-gym, pythorch, stock-markets, stock-trading, tensorflow2, trading-tasks",MIT,3230,296,
0.9837,FinGPT,18905,Jupyter Notebook,topic_search,FinGPT: Open-Source Financial Large Language Models!  Revolutionize 🔥    We release the trained model on HuggingFace.,https://github.com/AI4Finance-Foundation/FinGPT,2026-03-24,"chatgpt, finance, fingpt, fintech, large-language-models, machine-learning, nlp, prompt-engineering, pytorch, reinforcement-learning, robo-advisor, sentiment-analysis, technical-analysis",MIT,2654,88,
0.9801,stock,12024,Python,topic_search,"stock股票.获取股票数据,计算股票指标,筹码分布,识别股票形态,综合选股,选股策略,股票验证回测,股票自动交易,支持PC及移动设备。",https://github.com/myhhub/stock,2026-03-24,"backtest, backtesting, broker-trading-platform, cyq, distribution-of-chips, position-cost-distribution, quantitative, quantitative-finance, stock, stocks, strategies, strategy",Apache-2.0,2496,2,
0.9794,Qbot,16709,Jupyter Notebook,topic_search,[🔥updating ...] AI 自动量化交易机器人(完全本地部署) AI-powered Quantitative Investment Research Platform. 📃 online docs: https://ufund-me.github.io/Qbot   ✨ :news: qbot-mini: https://github.com/Charmve/iQuant,https://github.com/UFund-Me/Qbot,2026-03-24,"backtest, bitcoin, blockchain, deep-learning, fintech, funds, machine-learning, pytrade, qlib, quant-trade, quant-trader, quantitative-finance, quantitative-trading, quantization, strategies, trade-bot, trademarks",MIT,2360,68,
0.9764,akquant,608,Python,trading_core,AKQuant is a high-performance quantitative research and trading framework built on Rust and Python! 开源量化回测框架,https://github.com/akfamily/akquant,2026-03-24,"akshare, backtest, finance, quant",MIT,66,1,
0.9733,StockSharp,9311,C#,topic_search,"Algorithmic trading and quantitative trading open source platform to develop trading robots (stock markets, forex, crypto, bitcoins, and options).",https://github.com/StockSharp/StockSharp,2026-03-24,"algorithmic-trading, algorithmic-trading-engine, backtesting, bitcoins, broker, brokers, c-sharp, crypto, cryptocurrency, finance, fixprotocol, forex, hft-trading, interactive-brokers, quantitative-finance, stocks, trading, trading-platform, trading-robots, trading-strategies",Apache-2.0,2073,10,
0.9715,tushare,14666,Python,topic_search,TuShare is a utility for crawling historical data of China stocks,https://github.com/waditu/tushare,2026-03-24,"finance, fintech, pandas, python, realtime-quotes-data, stock-data, stock-market, tushare",BSD-3-Clause,4412,706,
0.9712,tensortrade,6075,Python,trading_ml,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",https://github.com/tensortrade-org/tensortrade,2026-03-24,,Apache-2.0,1212,44,
0.9696,dify,134285,TypeScript,ai_agents,Production-ready platform for agentic workflow development.,https://github.com/langgenius/dify,2026-03-24,"agent, agentic-ai, agentic-framework, agentic-workflow, ai, automation, gemini, genai, gpt, gpt-4, llm, low-code, mcp, nextjs, no-code, openai, orchestration, python, rag, workflow",NOASSERTION,20920,796,
0.9668,mlbot_tutorial,514,Jupyter Notebook,trading_core,A tutorial for algorithmic trading bot using machine learning.,https://github.com/richmanbtc/mlbot_tutorial,2026-03-22,,CC0-1.0,190,0,
0.9656,Factor-Research,391,Jupyter Notebook,trading_ml,"Advanced Quantitative Factor Research: ML-powered stock return prediction with 72% performance improvement. Features comprehensive alpha factor library, systematic feature selection, and deep learning models (LSTM+ResNet achieving IC=0.06476).",https://github.com/nuglifeleoji/Factor-Research,2026-03-18,"alpha-factors, backtesting, deep-learning, factor-modeling, feature-selection, lstm, machine-learning, pytorch, transformer",,53,0,
0.9612,blockchain_guide,7061,Go,topic_search,"Introduce technologies on blockchain and distributed ledger, from theory to practice with bitcoin, ethereum and hyperledger.",https://github.com/yeasy/blockchain_guide,2026-03-24,"bitcoin, blockchain, book, distributed-ledger, distributed-system, ethereum, fintech, hyperledger, technology",,1959,0,
0.9587,Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,402,Jupyter Notebook,trading_core,,https://github.com/PacktPublishing/Machine-Learning-for-Algorithmic-Trading-Bots-with-Python,2026-03-09,,MIT,168,2,
0.9562,Crypto-Signal,5498,Python,topic_search,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",https://github.com/CryptoSignal/Crypto-Signal,2026-03-24,"abenezer-mamo, algorithmic-trading, binance, binance-api, bitcoin, bittrex-api, coinbase, coinbase-api, coinbase-pro, crypto, crypto-signal, cryptosignal, cryptotrading, ethereum, gdax, mamo, technical-analysis, trading, trading-bot, trading-strategies",MIT,1344,59,
0.9534,Financial-Models-Numerical-Methods,6734,Jupyter Notebook,topic_search,"Collection of notebooks about quantitative finance, with interactive python code.",https://github.com/cantaro86/Financial-Models-Numerical-Methods,2026-03-23,"american-options, brownian-motion, econometrics, financial-engineering, financial-mathematics, fourier-inversion, heston-model, jump-diffusion-mertons-model, jupyter-notebooks, kalman-filter, levy-processes, linear-regression, linear-systems-equations, monte-carlo-methods, option-pricing, partial-differential-equations, python, quantitative-finance, stochastic-differential-equations, stochastic-processes",AGPL-3.0,1213,6,
0.952,quantstats,6888,Python,topic_search,"Portfolio analytics for quants, written in Python",https://github.com/ranaroussi/quantstats,2026-03-24,"algo-trading, algorithmic-trading, algotrading, finance, plotting, python, quant, quantitative-analysis, quantitative-finance, quantitative-trading, visualization",Apache-2.0,1138,5,
0.9512,jesse,7585,JavaScript,topic_search,An advanced crypto trading bot written in Python,https://github.com/jesse-ai/jesse,2026-03-24,"algo-trading, algorithmic-trading, bitcoin, bot, crypto, crypto-bot, crypto-bot-trading, cryptocurrency, framework, jesse, python, quantitative-finance, quantitative-trading, trade, trading, trading-algorithms, trading-bot, trading-strategies",MIT,1071,5,
0.9507,awesome-systematic-trading,7495,Python,topic_search,"A curated list of awesome libraries, packages, strategies, books, blogs, tutorials for systematic trading.",https://github.com/paperswithbacktest/awesome-systematic-trading,2026-03-24,"algorithmic-trading, algotrading, alpha, arbitrage-bot, awesome, awesome-list, book, finance, futures, futures-historical-data, futures-market, futuresmarkets, paper, quant, quantitative-finance, quantitative-trading, trading-algorithms, trading-bot, trading-strategies",,1066,15,
0.9492,binance-trading-bot,5476,JavaScript,topic_search,Automated Binance trading bot -  Trade multiple cryptocurrencies. Buy low/sell high with Grid Trading. Integrated with TradingView technical analysis,https://github.com/chrisleekr/binance-trading-bot,2026-03-24,"binance, binance-api, binance-api-node, binance-trading-bot, bot, cryptocurrency, cryptotrading, grid-trading, technical-analysis-indicators, trading-bot, traidingview",MIT,1183,114,
0.9475,ai_quant_trade,5345,Jupyter Notebook,topic_search,股票AI操盘手：从学习、模拟到实盘，一站式平台。包含股票知识、策略实例、大模型、因子挖掘、传统策略、机器学习、深度学习、强化学习、图网络、高频交易、C++部署和聚宽实例代码等，可以方便学习、模拟及实盘交易,https://github.com/charliedream1/ai_quant_trade,2026-03-24,"cpp, jupyter-notebook, keras, mlflow, python, pytorch, sklearn, tensorflow, trading-bot, trading-platform, trading-strategies",Apache-2.0,1028,9,
0.9466,OctoBot,5508,Python,topic_search,"Free open source crypto trading bot to automate AI, Grid, DCA and TradingView strategies on Binance, Hyperliquid and 15+ exchanges, with a simple interface.",https://github.com/Drakkar-Software/OctoBot,2026-03-24,"ai-trading, backtest, binance-api, bitcoin, coinbase-bot, cryptocurrencies, free, hyperliquid-trading-bot, paper-trading, python, solana, telegrambot, trading-bot, tradingview-pinescript-signal-alert-bot",GPL-3.0,1106,116,
